0 0
0.02 0.0245826
0.04 0.0490681
0.06 0.07336
0.08 0.0973624
0.1 0.120981
0.12 0.144121
0.14 0.166693
0.16 0.188607
0.18 0.209777
0.2 0.230119
0.22 0.249552
0.24 0.268001
0.26 0.285392
0.28 0.301657
0.3 0.316731
0.32 0.330555
0.34 0.343075
0.36 0.354241
0.38 0.364009
0.4 0.37234
0.42 0.379201
0.44 0.384567
0.46 0.388414
0.48 0.390729
0.5 0.391501
0.52 0.390729
0.54 0.388414
0.56 0.384567
0.58 0.379201
0.6 0.37234
0.62 0.364009
0.64 0.354241
0.66 0.343075
0.68 0.330555
0.7 0.316731
0.72 0.301657
0.74 0.285392
0.76 0.268001
0.78 0.249552
0.8 0.230119
0.82 0.209777
0.84 0.188607
0.86 0.166693
0.88 0.144121
0.9 0.120981
0.92 0.0973624
0.94 0.07336
0.96 0.0490681
0.98 0.0245826
1 0
