0 0
0.02 0.0258263
0.04 0.0515507
0.06 0.0770716
0.08 0.102288
0.1 0.127101
0.12 0.151413
0.14 0.175127
0.16 0.19815
0.18 0.22039
0.2 0.241761
0.22 0.262178
0.24 0.28156
0.26 0.299831
0.28 0.316919
0.3 0.332756
0.32 0.34728
0.34 0.360433
0.36 0.372164
0.38 0.382425
0.4 0.391178
0.42 0.398387
0.44 0.404024
0.46 0.408066
0.48 0.410497
0.5 0.411309
0.52 0.410497
0.54 0.408066
0.56 0.404024
0.58 0.398387
0.6 0.391178
0.62 0.382425
0.64 0.372164
0.66 0.360433
0.68 0.34728
0.7 0.332756
0.72 0.316919
0.74 0.299831
0.76 0.28156
0.78 0.262178
0.8 0.241761
0.82 0.22039
0.84 0.19815
0.86 0.175127
0.88 0.151413
0.9 0.127101
0.92 0.102288
0.94 0.0770716
0.96 0.0515507
0.98 0.0258263
1 0
