0 0
0.02 0.049059
0.04 0.0979244
0.06 0.146403
0.08 0.194304
0.1 0.241439
0.12 0.28762
0.14 0.332666
0.16 0.3764
0.18 0.418648
0.2 0.459244
0.22 0.498027
0.24 0.534845
0.26 0.569552
0.28 0.602011
0.3 0.632095
0.32 0.659684
0.34 0.684669
0.36 0.706952
0.38 0.726446
0.4 0.743072
0.42 0.756766
0.44 0.767473
0.46 0.775151
0.48 0.77977
0.5 0.781312
0.52 0.77977
0.54 0.775151
0.56 0.767473
0.58 0.756766
0.6 0.743072
0.62 0.726446
0.64 0.706952
0.66 0.684669
0.68 0.659684
0.7 0.632095
0.72 0.602011
0.74 0.569552
0.76 0.534845
0.78 0.498027
0.8 0.459244
0.82 0.418648
0.84 0.3764
0.86 0.332666
0.88 0.28762
0.9 0.241439
0.92 0.194304
0.94 0.146403
0.96 0.0979244
0.98 0.049059
1 0
