0 0
0.02 0.0271554
0.04 0.0542037
0.06 0.081038
0.08 0.107553
0.1 0.133643
0.12 0.159205
0.14 0.18414
0.16 0.208347
0.18 0.231733
0.2 0.254203
0.22 0.275671
0.24 0.296051
0.26 0.315262
0.28 0.333229
0.3 0.349881
0.32 0.365152
0.34 0.378982
0.36 0.391317
0.38 0.402107
0.4 0.41131
0.42 0.41889
0.44 0.424816
0.46 0.429066
0.48 0.431623
0.5 0.432477
0.52 0.431623
0.54 0.429066
0.56 0.424816
0.58 0.41889
0.6 0.41131
0.62 0.402107
0.64 0.391317
0.66 0.378982
0.68 0.365152
0.7 0.349881
0.72 0.333229
0.74 0.315262
0.76 0.296051
0.78 0.275671
0.8 0.254203
0.82 0.231733
0.84 0.208347
0.86 0.18414
0.88 0.159205
0.9 0.133643
0.92 0.107553
0.94 0.081038
0.96 0.0542037
0.98 0.0271554
1 0
