0 0
0.02 0.036504
0.04 0.0728639
0.06 0.108936
0.08 0.144579
0.1 0.179651
0.12 0.214014
0.14 0.247532
0.16 0.280073
0.18 0.311509
0.2 0.341716
0.22 0.370574
0.24 0.397969
0.26 0.423794
0.28 0.447947
0.3 0.470331
0.32 0.49086
0.34 0.509451
0.36 0.526032
0.38 0.540536
0.4 0.552908
0.42 0.563097
0.44 0.571064
0.46 0.576777
0.48 0.580215
0.5 0.581362
0.52 0.580215
0.54 0.576777
0.56 0.571064
0.58 0.563097
0.6 0.552908
0.62 0.540536
0.64 0.526032
0.66 0.509451
0.68 0.49086
0.7 0.470331
0.72 0.447947
0.74 0.423794
0.76 0.397969
0.78 0.370574
0.8 0.341716
0.82 0.311509
0.84 0.280073
0.86 0.247532
0.88 0.214014
0.9 0.179651
0.92 0.144579
0.94 0.108936
0.96 0.0728639
0.98 0.036504
1 0
