0 0
0.02 0.056894
0.04 0.113563
0.06 0.169785
0.08 0.225336
0.1 0.279998
0.12 0.333555
0.14 0.385795
0.16 0.436513
0.18 0.485508
0.2 0.532587
0.22 0.577564
0.24 0.620262
0.26 0.660512
0.28 0.698156
0.3 0.733043
0.32 0.765038
0.34 0.794014
0.36 0.819856
0.38 0.842463
0.4 0.861744
0.42 0.877625
0.44 0.890042
0.46 0.898947
0.48 0.904304
0.5 0.906092
0.52 0.904304
0.54 0.898947
0.56 0.890042
0.58 0.877625
0.6 0.861744
0.62 0.842463
0.64 0.819856
0.66 0.794014
0.68 0.765038
0.7 0.733043
0.72 0.698156
0.74 0.660512
0.76 0.620262
0.78 0.577564
0.8 0.532587
0.82 0.485508
0.84 0.436513
0.86 0.385795
0.88 0.333555
0.9 0.279998
0.92 0.225336
0.94 0.169785
0.96 0.113563
0.98 0.056894
1 0
