0 0
0.02 0.0299699
0.04 0.0598214
0.06 0.0894369
0.08 0.118699
0.1 0.147494
0.12 0.175706
0.14 0.203224
0.16 0.229941
0.18 0.25575
0.2 0.280549
0.22 0.304242
0.24 0.326734
0.26 0.347936
0.28 0.367765
0.3 0.386143
0.32 0.402997
0.34 0.41826
0.36 0.431873
0.38 0.443781
0.4 0.453938
0.42 0.462304
0.44 0.468845
0.46 0.473535
0.48 0.476357
0.5 0.477299
0.52 0.476357
0.54 0.473535
0.56 0.468845
0.58 0.462304
0.6 0.453938
0.62 0.443781
0.64 0.431873
0.66 0.41826
0.68 0.402997
0.7 0.386143
0.72 0.367765
0.74 0.347936
0.76 0.326734
0.78 0.304242
0.8 0.280549
0.82 0.25575
0.84 0.229941
0.86 0.203224
0.88 0.175706
0.9 0.147494
0.92 0.118699
0.94 0.0894369
0.96 0.0598214
0.98 0.0299699
1 0
