0 0
0.02 0.04671
0.04 0.0932358
0.06 0.139393
0.08 0.185001
0.1 0.229879
0.12 0.273849
0.14 0.316738
0.16 0.358378
0.18 0.398603
0.2 0.437255
0.22 0.474182
0.24 0.509237
0.26 0.542282
0.28 0.573187
0.3 0.60183
0.32 0.628098
0.34 0.651887
0.36 0.673103
0.38 0.691663
0.4 0.707494
0.42 0.720532
0.44 0.730726
0.46 0.738037
0.48 0.742435
0.5 0.743903
0.52 0.742435
0.54 0.738037
0.56 0.730726
0.58 0.720532
0.6 0.707494
0.62 0.691663
0.64 0.673103
0.66 0.651887
0.68 0.628098
0.7 0.60183
0.72 0.573187
0.74 0.542282
0.76 0.509237
0.78 0.474182
0.8 0.437255
0.82 0.398603
0.84 0.358378
0.86 0.316738
0.88 0.273849
0.9 0.229879
0.92 0.185001
0.94 0.139393
0.96 0.0932358
0.98 0.04671
1 0
