0 0
0.02 0.051546
0.04 0.102889
0.06 0.153825
0.08 0.204155
0.1 0.253678
0.12 0.302201
0.14 0.349531
0.16 0.395482
0.18 0.439871
0.2 0.482525
0.22 0.523275
0.24 0.561959
0.26 0.598425
0.28 0.63253
0.3 0.664139
0.32 0.693126
0.34 0.719378
0.36 0.742791
0.38 0.763273
0.4 0.780742
0.42 0.79513
0.44 0.80638
0.46 0.814447
0.48 0.819301
0.5 0.820921
0.52 0.819301
0.54 0.814447
0.56 0.80638
0.58 0.79513
0.6 0.780742
0.62 0.763273
0.64 0.742791
0.66 0.719378
0.68 0.693126
0.7 0.664139
0.72 0.63253
0.74 0.598425
0.76 0.561959
0.78 0.523275
0.8 0.482525
0.82 0.439871
0.84 0.395482
0.86 0.349531
0.88 0.302201
0.9 0.253678
0.92 0.204155
0.94 0.153825
0.96 0.102889
0.98 0.051546
1 0
