0 0
0.02 0.0314737
0.04 0.0628233
0.06 0.0939249
0.08 0.124656
0.1 0.154895
0.12 0.184522
0.14 0.213422
0.16 0.241479
0.18 0.268583
0.2 0.294627
0.22 0.319509
0.24 0.343129
0.26 0.365395
0.28 0.38622
0.3 0.40552
0.32 0.423219
0.34 0.439249
0.36 0.453544
0.38 0.46605
0.4 0.476717
0.42 0.485502
0.44 0.492371
0.46 0.497297
0.48 0.500261
0.5 0.50125
0.52 0.500261
0.54 0.497297
0.56 0.492371
0.58 0.485502
0.6 0.476717
0.62 0.46605
0.64 0.453544
0.66 0.439249
0.68 0.423219
0.7 0.40552
0.72 0.38622
0.74 0.365395
0.76 0.343129
0.78 0.319509
0.8 0.294627
0.82 0.268583
0.84 0.241479
0.86 0.213422
0.88 0.184522
0.9 0.154895
0.92 0.124656
0.94 0.0939249
0.96 0.0628233
0.98 0.0314737
1 0
