0 0
0.02 0.0383396
0.04 0.0765278
0.06 0.114414
0.08 0.151849
0.1 0.188684
0.12 0.224775
0.14 0.259979
0.16 0.294156
0.18 0.327173
0.2 0.358899
0.22 0.389208
0.24 0.417981
0.26 0.445104
0.28 0.470471
0.3 0.493981
0.32 0.515542
0.34 0.535068
0.36 0.552483
0.38 0.567717
0.4 0.58071
0.42 0.591412
0.44 0.599779
0.46 0.60578
0.48 0.60939
0.5 0.610595
0.52 0.60939
0.54 0.60578
0.56 0.599779
0.58 0.591412
0.6 0.58071
0.62 0.567717
0.64 0.552483
0.66 0.535068
0.68 0.515542
0.7 0.493981
0.72 0.470471
0.74 0.445104
0.76 0.417981
0.78 0.389208
0.8 0.358899
0.82 0.327173
0.84 0.294156
0.86 0.259979
0.88 0.224775
0.9 0.188684
0.92 0.151849
0.94 0.114414
0.96 0.0765278
0.98 0.0383396
1 0
