0 0
0.02 0.0258374
0.04 0.0515729
0.06 0.0771049
0.08 0.102332
0.1 0.127156
0.12 0.151478
0.14 0.175202
0.16 0.198235
0.18 0.220485
0.2 0.241866
0.22 0.262291
0.24 0.281682
0.26 0.299961
0.28 0.317056
0.3 0.332899
0.32 0.347429
0.34 0.360588
0.36 0.372324
0.38 0.38259
0.4 0.391347
0.42 0.398559
0.44 0.404198
0.46 0.408242
0.48 0.410674
0.5 0.411486
0.52 0.410674
0.54 0.408242
0.56 0.404198
0.58 0.398559
0.6 0.391347
0.62 0.38259
0.64 0.372324
0.66 0.360588
0.68 0.347429
0.7 0.332899
0.72 0.317056
0.74 0.299961
0.76 0.281682
0.78 0.262291
0.8 0.241866
0.82 0.220485
0.84 0.198235
0.86 0.175202
0.88 0.151478
0.9 0.127156
0.92 0.102332
0.94 0.0771049
0.96 0.0515729
0.98 0.0258374
1 0
