0 0
0.02 0.0245939
0.04 0.0490908
0.06 0.073394
0.08 0.0974074
0.1 0.121037
0.12 0.144188
0.14 0.16677
0.16 0.188694
0.18 0.209874
0.2 0.230225
0.22 0.249668
0.24 0.268125
0.26 0.285524
0.28 0.301796
0.3 0.316878
0.32 0.330708
0.34 0.343234
0.36 0.354405
0.38 0.364177
0.4 0.372512
0.42 0.379377
0.44 0.384745
0.46 0.388594
0.48 0.390909
0.5 0.391682
0.52 0.390909
0.54 0.388594
0.56 0.384745
0.58 0.379377
0.6 0.372512
0.62 0.364177
0.64 0.354405
0.66 0.343234
0.68 0.330708
0.7 0.316878
0.72 0.301796
0.74 0.285524
0.76 0.268125
0.78 0.249668
0.8 0.230225
0.82 0.209874
0.84 0.188694
0.86 0.16677
0.88 0.144188
0.9 0.121037
0.92 0.0974074
0.94 0.073394
0.96 0.0490908
0.98 0.0245939
1 0
