0 0
0.02 0.0444552
0.04 0.0887349
0.06 0.132664
0.08 0.17607
0.1 0.218782
0.12 0.260629
0.14 0.301448
0.16 0.341078
0.18 0.379361
0.2 0.416147
0.22 0.451291
0.24 0.484654
0.26 0.516104
0.28 0.545517
0.3 0.572778
0.32 0.597777
0.34 0.620418
0.36 0.64061
0.38 0.658274
0.4 0.67334
0.42 0.685749
0.44 0.695451
0.46 0.702409
0.48 0.706595
0.5 0.707992
0.52 0.706595
0.54 0.702409
0.56 0.695451
0.58 0.685749
0.6 0.67334
0.62 0.658274
0.64 0.64061
0.66 0.620418
0.68 0.597777
0.7 0.572778
0.72 0.545517
0.74 0.516104
0.76 0.484654
0.78 0.451291
0.8 0.416147
0.82 0.379361
0.84 0.341078
0.86 0.301448
0.88 0.260629
0.9 0.218782
0.92 0.17607
0.94 0.132664
0.96 0.0887349
0.98 0.0444552
1 0
