0 0
0.02 0.049065
0.04 0.0979363
0.06 0.146421
0.08 0.194328
0.1 0.241468
0.12 0.287655
0.14 0.332707
0.16 0.376446
0.18 0.418699
0.2 0.4593
0.22 0.498088
0.24 0.53491
0.26 0.569621
0.28 0.602085
0.3 0.632172
0.32 0.659764
0.34 0.684752
0.36 0.707038
0.38 0.726534
0.4 0.743162
0.42 0.756858
0.44 0.767566
0.46 0.775246
0.48 0.779865
0.5 0.781407
0.52 0.779865
0.54 0.775246
0.56 0.767566
0.58 0.756858
0.6 0.743162
0.62 0.726534
0.64 0.707038
0.66 0.684752
0.68 0.659764
0.7 0.632172
0.72 0.602085
0.74 0.569621
0.76 0.53491
0.78 0.498088
0.8 0.4593
0.82 0.418699
0.84 0.376446
0.86 0.332707
0.88 0.287655
0.9 0.241468
0.92 0.194328
0.94 0.146421
0.96 0.0979363
0.98 0.049065
1 0
