0 0
0.02 0.0271442
0.04 0.0541813
0.06 0.0810045
0.08 0.107508
0.1 0.133587
0.12 0.159139
0.14 0.184063
0.16 0.208261
0.18 0.231637
0.2 0.254098
0.22 0.275557
0.24 0.295928
0.26 0.315132
0.28 0.333091
0.3 0.349736
0.32 0.365001
0.34 0.378825
0.36 0.391155
0.38 0.40194
0.4 0.41114
0.42 0.418716
0.44 0.424641
0.46 0.428889
0.48 0.431445
0.5 0.432298
0.52 0.431445
0.54 0.428889
0.56 0.424641
0.58 0.418716
0.6 0.41114
0.62 0.40194
0.64 0.391155
0.66 0.378825
0.68 0.365001
0.7 0.349736
0.72 0.333091
0.74 0.315132
0.76 0.295928
0.78 0.275557
0.8 0.254098
0.82 0.231637
0.84 0.208261
0.86 0.184063
0.88 0.159139
0.9 0.133587
0.92 0.107508
0.94 0.0810045
0.96 0.0541813
0.98 0.0271442
1 0
