0 0
0.02 0.0330655
0.04 0.0660005
0.06 0.0986751
0.08 0.13096
0.1 0.162728
0.12 0.193855
0.14 0.224216
0.16 0.253692
0.18 0.282167
0.2 0.309528
0.22 0.335668
0.24 0.360483
0.26 0.383875
0.28 0.405753
0.3 0.426029
0.32 0.444623
0.34 0.461463
0.36 0.476482
0.38 0.489621
0.4 0.500827
0.42 0.510056
0.44 0.517273
0.46 0.522448
0.48 0.525561
0.5 0.5266
0.52 0.525561
0.54 0.522448
0.56 0.517273
0.58 0.510056
0.6 0.500827
0.62 0.489621
0.64 0.476482
0.66 0.461463
0.68 0.444623
0.7 0.426029
0.72 0.405753
0.74 0.383875
0.76 0.360483
0.78 0.335668
0.8 0.309528
0.82 0.282167
0.84 0.253692
0.86 0.224216
0.88 0.193855
0.9 0.162728
0.92 0.13096
0.94 0.0986751
0.96 0.0660005
0.98 0.0330655
1 0
