0 0
0.02 0.0423071
0.04 0.0844472
0.06 0.126254
0.08 0.167563
0.1 0.20821
0.12 0.248036
0.14 0.286882
0.16 0.324597
0.18 0.36103
0.2 0.396039
0.22 0.429485
0.24 0.461235
0.26 0.491166
0.28 0.519158
0.3 0.545101
0.32 0.568893
0.34 0.590439
0.36 0.609656
0.38 0.626466
0.4 0.640804
0.42 0.652614
0.44 0.661847
0.46 0.668469
0.48 0.672452
0.5 0.673782
0.52 0.672452
0.54 0.668469
0.56 0.661847
0.58 0.652614
0.6 0.640804
0.62 0.626466
0.64 0.609656
0.66 0.590439
0.68 0.568893
0.7 0.545101
0.72 0.519158
0.74 0.491166
0.76 0.461235
0.78 0.429485
0.8 0.396039
0.82 0.36103
0.84 0.324597
0.86 0.286882
0.88 0.248036
0.9 0.20821
0.92 0.167563
0.94 0.126254
0.96 0.0844472
0.98 0.0423071
1 0
