0 0
0.02 0.0364845
0.04 0.0728249
0.06 0.108878
0.08 0.144501
0.1 0.179554
0.12 0.213899
0.14 0.247399
0.16 0.279923
0.18 0.311342
0.2 0.341533
0.22 0.370376
0.24 0.397756
0.26 0.423568
0.28 0.447707
0.3 0.47008
0.32 0.490597
0.34 0.509178
0.36 0.52575
0.38 0.540247
0.4 0.552612
0.42 0.562796
0.44 0.570759
0.46 0.576469
0.48 0.579904
0.5 0.581051
0.52 0.579904
0.54 0.576469
0.56 0.570759
0.58 0.562796
0.6 0.552612
0.62 0.540247
0.64 0.52575
0.66 0.509178
0.68 0.490597
0.7 0.47008
0.72 0.447707
0.74 0.423568
0.76 0.397756
0.78 0.370376
0.8 0.341533
0.82 0.311342
0.84 0.279923
0.86 0.247399
0.88 0.213899
0.9 0.179554
0.92 0.144501
0.94 0.108878
0.96 0.0728249
0.98 0.0364845
1 0
