0 0
0.02 0.0515411
0.04 0.102879
0.06 0.15381
0.08 0.204135
0.1 0.253654
0.12 0.302172
0.14 0.349498
0.16 0.395444
0.18 0.439829
0.2 0.482479
0.22 0.523224
0.24 0.561905
0.26 0.598368
0.28 0.63247
0.3 0.664075
0.32 0.69306
0.34 0.719309
0.36 0.74272
0.38 0.7632
0.4 0.780667
0.42 0.795054
0.44 0.806303
0.46 0.814369
0.48 0.819222
0.5 0.820842
0.52 0.819222
0.54 0.814369
0.56 0.806303
0.58 0.795054
0.6 0.780667
0.62 0.7632
0.64 0.74272
0.66 0.719309
0.68 0.69306
0.7 0.664075
0.72 0.63247
0.74 0.598368
0.76 0.561905
0.78 0.523224
0.8 0.482479
0.82 0.439829
0.84 0.395444
0.86 0.349498
0.88 0.302172
0.9 0.253654
0.92 0.204135
0.94 0.15381
0.96 0.102879
0.98 0.0515411
1 0
