0 0
0.02 0.0541488
0.04 0.108084
0.06 0.161592
0.08 0.214463
0.1 0.266488
0.12 0.31746
0.14 0.36718
0.16 0.415451
0.18 0.462082
0.2 0.50689
0.22 0.549697
0.24 0.590334
0.26 0.628642
0.28 0.664469
0.3 0.697674
0.32 0.728125
0.34 0.755702
0.36 0.780298
0.38 0.801813
0.4 0.820165
0.42 0.835279
0.44 0.847097
0.46 0.855572
0.48 0.86067
0.5 0.862372
0.52 0.86067
0.54 0.855572
0.56 0.847097
0.58 0.835279
0.6 0.820165
0.62 0.801813
0.64 0.780298
0.66 0.755702
0.68 0.728125
0.7 0.697674
0.72 0.664469
0.74 0.628642
0.76 0.590334
0.78 0.549697
0.8 0.50689
0.82 0.462082
0.84 0.415451
0.86 0.36718
0.88 0.31746
0.9 0.266488
0.92 0.214463
0.94 0.161592
0.96 0.108084
0.98 0.0541488
1 0
