0 0
0.02 0.0568884
0.04 0.113552
0.06 0.169768
0.08 0.225314
0.1 0.27997
0.12 0.333522
0.14 0.385757
0.16 0.43647
0.18 0.485461
0.2 0.532535
0.22 0.577508
0.24 0.620202
0.26 0.660448
0.28 0.698088
0.3 0.732972
0.32 0.764964
0.34 0.793937
0.36 0.819776
0.38 0.842381
0.4 0.86166
0.42 0.87754
0.44 0.889956
0.46 0.898859
0.48 0.904216
0.5 0.906003
0.52 0.904216
0.54 0.898859
0.56 0.889956
0.58 0.87754
0.6 0.86166
0.62 0.842381
0.64 0.819776
0.66 0.793937
0.68 0.764964
0.7 0.732972
0.72 0.698088
0.74 0.660448
0.76 0.620202
0.78 0.577508
0.8 0.532535
0.82 0.485461
0.84 0.43647
0.86 0.385757
0.88 0.333522
0.9 0.27997
0.92 0.225314
0.94 0.169768
0.96 0.113552
0.98 0.0568884
1 0
